aes,app,251.00293515743715,0.04800144077306845,254.61985505501195,3.99609375,,0.0,0.5533050835922231,0.438232421875,29,253.25723443223444,0.0,15.906050310632677,1033248.375,21410.999755859375,0
aes,app,251.00392156862745,0.0,256.0,4.0,,0.0,,0.0,1,256.0,0.0,15.906096993562798,1044480.0,21550.986328125,0
aes,app,251.00392156862745,0.0,256.0,4.0,,0.0,,0.0,1,256.0,0.0,15.906096993562798,1044480.0,21550.986328125,0
aes,app,251.00392156862745,0.0,256.0,4.0,,0.0,,0.0,1,256.0,0.0,15.906096993562798,1044480.0,21550.986328125,0
aes,app,242.3168578901201,2.5275325620798013,139.30927646716108,3.9921875,,0.0,0.6562031903463642,38.722900390625,508,76.46892551892552,0.0,15.501699459301296,309300.25,9297.335205078125,0
aes,app,251.00392156862745,0.0,256.0,4.0,,0.0,,0.0,1,256.0,0.0,15.906096993562798,1044480.0,21550.986328125,0
aes,app,227.06800914367037,3.0594290003551907,114.17375818822612,3.625,,0.0,0.5317414236187616,66.61376953125,891,51.6717032967033,0.0,14.819130660921541,207755.625,4951.21435546875,0
aes,app,43.69805417311644,4.145049963526554,47.040241429285736,3.50390625,,0.0,0.2363122830888421,101.20703125,1329,9.5497557997558,0.0,6.1638456415717515,35266.25,983.96435546875,0
aes,app,39.840066116901305,4.179842791602588,45.6268754650796,3.50390625,,0.0,0.15796500180027465,107.12939453125,1230,9.040018315018315,0.0,5.940708082858761,33178.875,630.15576171875,0
aes,app,38.9215962649798,4.089175475100645,48.50639739493435,3.41015625,,0.0,0.1767140769386167,110.452880859375,1167,10.09496336996337,0.0,5.943743784931076,37498.875,495.370849609375,0
aes,app,39.35112300905041,4.067185090924577,48.928278843509666,3.40625,,0.0,0.18268029233754962,109.35205078125,1180,10.254945054945056,0.0,5.991415000920372,38154.0,516.2919921875,0
aes,app,43.043198899463995,4.2012758887999375,44.801172953832534,3.5625,,0.0,0.2000007529108166,100.52783203125,1247,8.749420024420024,0.0,6.105521477446622,31988.875,954.3310546875,0
aes,app,51.899214630238454,4.244426323793229,44.52018709331228,3.6015625,,0.0,0.20589367849279186,99.803955078125,1303,8.651739926739927,0.0,6.565530110494864,31588.875,1009.411865234375,0
aes,app,32.637896392769846,4.199957121243644,42.362950886867374,3.5546875,,0.0,0.1754819681712516,100.690673828125,939,7.922283272283273,0.0,5.33907267591786,28601.75,927.342041015625,0
aes,app,35.91059512500637,4.110881002191862,46.974753336025,3.47265625,,0.0,0.2311976711936177,103.61181640625,1126,9.52579365079365,0.0,5.724756513112376,35168.125,809.80126953125,0
aes,app,48.91162540031197,3.91637006946486,54.03883861105244,3.10546875,,0.0,0.32870387847794286,115.425537109375,1122,12.302960927960928,0.0,6.629354262963465,46540.625,527.849365234375,0
aes,app,41.16596417624831,4.143924886669148,47.16479245219705,3.19140625,,0.0,0.26471416617585164,114.041015625,1204,9.595421245421246,0.0,6.127034182011326,35453.25,472.728515625,0
aes,app,48.13669540624346,4.076728581176372,49.6615209862391,3.45703125,,0.0,0.21740245296961505,103.116943359375,1145,10.53629426129426,0.0,6.527039304781998,39306.125,931.537353515625,0
aes,app,40.48481434695699,4.1282414296829755,46.92538925637959,3.57421875,,0.0,0.2241927420469943,99.335205078125,1116,9.507753357753359,0.0,6.036292255370644,35094.25,1098.763427734375,0
aes,app,50.66075678627071,3.878256354849837,53.94805053811255,3.640625,,0.0,0.23812349710193528,94.25244140625,1032,12.26480463980464,0.0,6.624234684492314,46384.375,1466.78857421875,0
aes,app,62.65810831543415,3.877035707630388,56.963077136534196,3.55859375,,0.0,0.23533325043785439,93.387451171875,1127,13.566269841269841,0.0,7.468856252929313,51713.875,1623.782470703125,0
aes,app,38.937107154588986,4.096967796154283,48.078530531196726,3.421875,,0.0,0.1698976310148774,106.9609375,1171,9.934126984126983,0.0,5.97101369148107,36840.25,712.57763671875,0
aes,app,38.532630446227365,4.039433590878733,49.95982699855445,3.4140625,,0.0,0.14307950610937234,110.34423828125,1182,10.651953601953602,0.0,5.962619909189372,39779.75,497.74560546875,0
aes,app,48.03261115711797,4.018671657710604,51.33374076741798,3.39453125,,0.0,0.2468354748343886,106.939208984375,1132,11.193589743589744,0.0,6.5866964148856075,41997.75,700.225830078125,0
aes,app,42.2637828493922,3.9687912230038545,52.43543181670121,3.42578125,,0.0,0.16940519699729642,116.2275390625,1150,11.638522588522589,0.0,6.266182212198809,43819.75,324.833984375,0
aes,app,44.33076034546528,3.9330603178417345,54.09026587792944,3.03125,,0.0,0.23920064611085656,124.521728515625,1073,12.324603174603174,0.0,6.466406091991764,46629.25,311.656005859375,0
aes,app,50.067255371037405,3.999058665863004,52.03776908904441,3.3515625,,0.0,0.21246198425167576,112.37353515625,1196,11.476831501831501,0.0,6.685156128687502,43157.625,452.97216796875,0
aes,app,60.01937402534522,4.020139123318602,52.40805206806133,3.609375,,0.0,0.1477829968254883,102.052001953125,1121,11.627350427350427,0.0,7.232165355211474,43774.0,883.488525390625,0
aes,app,46.024608362895414,4.042204828416062,51.634385867574416,3.32421875,,0.0,0.2641911941744865,110.205810546875,1136,11.31407203907204,0.0,6.5072189216387315,42491.125,563.666748046875,0
aes,app,42.187445250299646,4.022508883193545,50.83421728578914,3.48828125,,0.0,0.229206403155735,102.870849609375,1054,10.99496336996337,0.0,6.220271908904512,41184.375,834.261962890625,0
aes,app,49.904172813419294,3.868109842904601,54.802032308100024,3.45703125,,0.0,0.26003738463659476,101.494140625,981,12.626251526251526,0.0,6.615000511182243,47864.5,923.82275390625,0
aes,app,69.88026872634096,3.5776115214203537,68.00795801184724,3.859375,,0.0,0.1417651952799312,77.115966796875,935,18.938278388278388,0.0,7.996249489555184,73712.25,2979.718017578125,0
aes,app,48.16974751191761,4.151752854903592,40.540272883765795,3.8125,,0.0,0.08757479057864392,91.100830078125,1116,7.334188034188034,0.0,5.8580255539829045,26193.5,2242.411865234375,0
aes,app,20.278269931621082,3.324994620995665,54.024685715575124,4.0,,0.0,0.07319864620799515,96.94775390625,590,12.297008547008547,0.0,4.395560649847231,46516.25,4045.78759765625,0
aes,app,25.190276597779217,3.308305573176846,55.22666306889717,4.0,,0.0,0.025377023140807906,96.977294921875,609,12.808089133089133,0.0,4.748637850472156,48609.125,3991.463623046875,0
aes,app,28.33424780568059,3.3288107284380657,54.93718337926562,4.0,,0.0,-0.04246494266215867,96.445556640625,579,12.683974358974359,0.0,4.92911609393511,48100.875,3973.695556640625,0
aes,app,29.64179097499344,3.264657875202685,57.51841989702934,4.0,,0.0,0.06305292806634975,96.55078125,565,13.813705738705739,0.0,5.126092285781588,52727.125,3907.84912109375,0
aes,app,29.567626946600015,3.7491078349360585,44.65686166892662,3.99609375,,0.0,0.42813141011315325,76.5947265625,649,8.699175824175825,0.0,4.651994418101766,31783.125,4086.0458984375,0
aes,app,15.630649946626459,3.6731799342839646,45.004836341416095,3.99609375,,0.0,0.36987220979670216,84.442138671875,761,8.820604395604395,0.0,3.7722042097871995,32280.375,3944.851318359375,0
aes,app,42.70066210736567,4.0012753168059385,44.019425302036474,4.0,,0.0,0.1414996640020836,78.07421875,1085,8.479181929181928,0.0,5.505102768174427,30882.25,3560.61669921875,0
aes,app,242.89478827005624,1.7338552232614128,173.13361042508046,4.0,,0.0,0.27268813437521777,20.47802734375,418,117.5996336996337,0.0,15.533352400390802,477730.5,14525.3017578125,0
aes,app,241.7193405158714,1.579264350271472,177.39591259079666,4.0,,0.0,0.3039849961159967,21.01953125,304,123.41443833943833,0.0,15.482162816012693,501542.125,14437.6689453125,0
aes,app,247.61369701357495,1.3969764834396008,193.5277859160504,4.0,,0.0,0.31351182804114697,15.965087890625,306,146.70262515262516,0.0,15.748991767573354,596907.25,15988.784912109375,0
aes,app,251.00392156862745,0.0,256.0,4.0,,0.0,,0.0,1,256.0,0.0,15.906096993562798,1044480.0,21550.986328125,0
aes,app,242.71204246567493,1.9983743919859838,166.08082133613826,4.0,,0.0,0.12443848067694974,20.525390625,482,108.28852258852258,0.0,15.527551396020337,439601.5,14992.97216796875,0
aes,app,237.3988104341948,2.102686821711299,159.11002482559041,4.0,,0.0,0.18981921311484348,23.207275390625,510,99.46611721611721,0.0,15.295575485715778,403473.75,14298.734619140625,0
aes,app,239.3560764693355,2.1480901238387187,159.16650549216766,4.0,,0.0,0.17866669213297737,24.2744140625,547,99.53608058608059,0.0,15.38210009283252,403760.25,14108.73291015625,0
aes,app,239.79342360585542,2.0999038039418583,158.3304808824586,4.0,,0.0,0.19137618660457148,21.405029296875,466,98.50302197802198,0.0,15.3968624835888,399529.875,14819.098876953125,0
aes,app,238.71754929021625,2.105071336432884,160.35164788798448,4.0,,0.0,0.17944977146989236,22.220458984375,549,101.00985958485958,0.0,15.353370732949742,409795.375,14540.122802734375,0
aes,app,238.21300685295697,2.1712937076050918,157.76694154079698,4.0,,0.0,0.19904473073081513,24.16748046875,584,97.80973748473748,0.0,15.331634366143748,396690.875,14020.91796875,0
aes,app,236.97231450528977,2.1527009703383952,153.19542818141238,4.0,,0.0,0.22969589656813721,22.073974609375,447,92.2770757020757,0.0,15.270009388411832,374034.625,14636.961669921875,0
aes,app,209.97169748035014,2.4685899251395256,138.295194364496,4.0,,0.0,0.2118660053708638,41.8095703125,772,75.3732905982906,0.0,14.15681660039204,304813.625,10532.7490234375,0
aes,app,242.0480537434098,1.8548019411709267,173.4770595671901,4.0,,0.0,0.03175371936719949,18.036865234375,576,118.0629426129426,0.0,15.503334188961214,479627.75,15437.658447265625,0
aes,app,234.35622899214528,2.1082944588088313,158.1001668092037,4.0,,0.0,0.158388921437262,27.901123046875,572,98.2193833943834,0.0,15.172796013342474,398368.375,12682.666259765625,0
